9.210000000000000000e+02
1.009000000000000000e+03
1.076000000000000000e+03
7.830000000000000000e+02
9.010000000000000000e+02
9.540000000000000000e+02
1.072000000000000000e+03
7.930000000000000000e+02
9.300000000000000000e+02
1.245000000000000000e+03
9.680000000000000000e+02
9.370000000000000000e+02
9.170000000000000000e+02
9.480000000000000000e+02
8.780000000000000000e+02
1.180000000000000000e+03
8.410000000000000000e+02
1.192000000000000000e+03
1.049000000000000000e+03
1.011000000000000000e+03
9.950000000000000000e+02
1.090000000000000000e+03
1.031000000000000000e+03
1.024000000000000000e+03
8.930000000000000000e+02
1.085000000000000000e+03
9.660000000000000000e+02
1.233000000000000000e+03
9.670000000000000000e+02
1.119000000000000000e+03
9.400000000000000000e+02
8.670000000000000000e+02
1.232000000000000000e+03
9.190000000000000000e+02
1.134000000000000000e+03
1.070000000000000000e+03
1.232000000000000000e+03
1.016000000000000000e+03
8.480000000000000000e+02
1.032000000000000000e+03
9.430000000000000000e+02
1.137000000000000000e+03
1.007000000000000000e+03
9.290000000000000000e+02
9.450000000000000000e+02
7.620000000000000000e+02
1.009000000000000000e+03
9.030000000000000000e+02
1.012000000000000000e+03
8.980000000000000000e+02
1.036000000000000000e+03
1.014000000000000000e+03
7.360000000000000000e+02
9.040000000000000000e+02
1.089000000000000000e+03
9.930000000000000000e+02
9.080000000000000000e+02
1.004000000000000000e+03
9.230000000000000000e+02
9.600000000000000000e+02
9.330000000000000000e+02
9.240000000000000000e+02
1.019000000000000000e+03
1.000000000000000000e+03
1.244000000000000000e+03
8.320000000000000000e+02
9.550000000000000000e+02
1.000000000000000000e+03
8.130000000000000000e+02
8.200000000000000000e+02
1.130000000000000000e+03
9.650000000000000000e+02
8.850000000000000000e+02
8.880000000000000000e+02
1.012000000000000000e+03
1.237000000000000000e+03
1.146000000000000000e+03
9.320000000000000000e+02
8.610000000000000000e+02
1.016000000000000000e+03
1.188000000000000000e+03
1.269000000000000000e+03
8.590000000000000000e+02
1.141000000000000000e+03
1.114000000000000000e+03
1.115000000000000000e+03
1.025000000000000000e+03
8.980000000000000000e+02
1.033000000000000000e+03
9.560000000000000000e+02
1.255000000000000000e+03
1.118000000000000000e+03
8.030000000000000000e+02
1.055000000000000000e+03
1.150000000000000000e+03
7.940000000000000000e+02
9.810000000000000000e+02
8.520000000000000000e+02
9.960000000000000000e+02
9.400000000000000000e+02
